B1,B2,B3,B4,B5,B6,B7,EVI,NBR,NDMI,NDWI,NDBI,NDBaI,elevation,classvalue,sample
0.03209999999999999,0.040157499999999985,0.06988499999999997,0.09180250000000001,0.2748975,0.2428325,0.16795,0.30024802705749715,0.24149961329803155,0.06193382651188845,-0.5946139957799483,-0.06193382651188845,0.18229233231698044,490,1,train
0.04425499999999999,0.050854999999999984,0.09045500000000001,0.1579125,0.29049,0.29423,0.2361225,0.17852646235428302,0.10324004842270172,-0.0063962238336297125,-0.5251020488521965,0.0063962238336297125,0.10956392210840898,492,1,train
0.021718749999999995,0.028593749999999987,0.05356374999999999,0.04209625,0.3185675,0.1647325,0.08755374999999999,0.5094584391168406,0.5688295059665064,0.31830126215601073,-0.7121244184679464,-0.31830126215601073,0.3059173855095156,773,1,train
0.02820874999999999,0.030917499999999987,0.05185874999999998,0.04422749999999999,0.30226000000000003,0.17448125,0.0956525,0.4829378763703742,0.5192284735965822,0.26802537015624306,-0.707110962071339,-0.26802537015624306,0.2918137774343265,911,1,train
0.02820874999999999,0.030917499999999987,0.05185874999999998,0.04422749999999999,0.30226000000000003,0.17448125,0.0956525,0.4829378763703742,0.5192284735965822,0.26802537015624306,-0.707110962071339,-0.26802537015624306,0.2918137774343265,911,1,train
0.02078374999999999,0.02296999999999999,0.04560249999999999,0.031178750000000005,0.33021375000000003,0.15094125,0.07288250000000002,0.5558224884736094,0.6383866136189558,0.3725878355207782,-0.7573149112099331,-0.3725878355207782,0.34875097035055475,929,1,train
0.024468749999999997,0.026668750000000005,0.04689499999999999,0.038218749999999996,0.30215000000000003,0.15871000000000002,0.08730625,0.49557225105207464,0.5516505384109255,0.311244195634249,-0.7312953917116704,-0.311244195634249,0.2902399739854583,924,1,train
0.02379500000000001,0.028057499999999985,0.04950750000000001,0.04224749999999999,0.33278500000000005,0.17182750000000002,0.09666999999999998,0.5279279639419955,0.5498014925894449,0.3189724788823107,-0.7409967498708451,-0.3189724788823107,0.2799188074376858,903,1,train
0.023629999999999998,0.026476249999999993,0.04619374999999999,0.037709999999999994,0.3143875,0.15616624999999998,0.08417124999999998,0.5153910384148433,0.5776218687960057,0.33624479668900736,-0.7437817412857713,-0.33624479668900736,0.2995579133510169,896,1,train
0.021815,0.024180000000000007,0.04419999999999999,0.03130250000000001,0.3355075,0.150185,0.07582499999999998,0.5667124326318163,0.6313201606972463,0.3815634377718412,-0.7671892180164998,-0.3815634377718412,0.32901199061988423,902,1,train
0.0353725,0.035922499999999996,0.05473250000000002,0.0534675,0.24390499999999998,0.18708999999999998,0.126095,0.3675572964767576,0.31840540540540535,0.13182287497534775,-0.633451927504081,-0.13182287497534775,0.19475709245334216,680,1,train
0.030120000000000008,0.0325675,0.05126750000000002,0.04508000000000001,0.261175,0.17350500000000002,0.10978749999999998,0.41963494216535474,0.40809381002122863,0.2016885985092481,-0.6718276162813956,-0.2016885985092481,0.22491770872861103,682,1,train
0.10720249999999998,0.120705,0.13797500000000001,0.1360225,0.23491250000000002,0.294065,0.35610500000000006,0.21577380952380962,-0.20505737985761846,-0.1118242269283665,-0.25996446649458615,0.1118242269283665,-0.09542119753295296,457,1,test
0.06397249999999999,0.07370749999999998,0.09447,0.0957075,0.23557250000000002,0.235875,0.23537999999999998,0.27816974589527343,4.0874610496820777E-4,-6.416409038121601E-4,-0.42752827287394807,6.416409038121601E-4,0.0010503867332973087,458,1,test
0.13607750000000002,0.15323750000000003,0.17765750000000002,0.19135249999999998,0.278225,0.35066,0.3077325,0.170063632546271,-0.05035774778887551,-0.11518004086597712,-0.22059960625819147,0.11518004086597712,0.06520046932490878,453,1,test
0.01604,0.01942250000000001,0.045520000000000005,0.028607500000000008,0.3223075,0.15774749999999998,0.06977499999999998,0.5445812129679677,0.6440800086716445,0.3427940548478821,-0.7524926765943275,-0.3427940548478821,0.3866540671801691,889,1,test
0.023354999999999987,0.02814,0.053302499999999975,0.046015,0.3148275,0.17787750000000002,0.097495,0.48702592821412205,0.527093476586895,0.27795536883124783,-0.7104147991198763,-0.27795536883124783,0.2919046019482701,891,1,test
0.0233825,0.02687500000000001,0.04901249999999999,0.03674749999999999,0.30685250000000003,0.15343,0.08294750000000001,0.5093341630367145,0.5744099538224731,0.33332247043934976,-0.724544419934526,-0.33332247043934976,0.2981777030385718,889,1,test
0.046729999999999994,0.05546124999999999,0.08227375,0.08307124999999999,0.20122500000000001,0.204635,0.17063124999999998,0.23010513123999168,0.08227305578432534,-0.008401911989355927,-0.41958297876092926,0.008401911989355927,0.09061233191100991,556,1,test
0.05508999999999997,0.06463249999999998,0.09045500000000001,0.097055,0.20007000000000003,0.2030675,0.1784,0.19846357615894045,0.057256849948476816,-0.007435428358810545,-0.3772997160313226,0.007435428358810545,0.06466474863520486,560,1,test
0.0448875,0.04871,0.073845,0.08429500000000001,0.2459675,0.23774499999999998,0.1731475,0.2915302985222652,0.17374706226214762,0.01699873375197048,-0.5381981629861248,-0.01699873375197048,0.1572126529445049,581,1,test
0.03528999999999999,0.03938749999999999,0.06105749999999999,0.06273499999999999,0.255235,0.18324000000000001,0.1169925,0.36015270474681266,0.37139249518103845,0.16419408176064765,-0.6139174972533336,-0.16419408176064765,0.22065399315530468,580,1,test
0.018130000000000007,0.02140249999999999,0.042550000000000004,0.032072500000000004,0.2910125,0.1594525,0.08412999999999998,0.4893309635911987,0.5514771053666274,0.29205376666333677,-0.7448753981637625,-0.29205376666333677,0.3092278796711587,1095,1,test
0.025417499999999996,0.029679999999999998,0.05408625,0.045602500000000004,0.28862,0.1652825,0.09594125,0.4535143901137251,0.501035270714353,0.27172685764013194,-0.6843579596228548,-0.27172685764013194,0.26544772441250075,1086,1,test
0.053192500000000004,0.066585,0.10606125,0.109375,0.2744575,0.22829875000000002,0.185,0.2883396095911467,0.19470244799573413,0.09181138971420047,-0.44254389566874175,-0.09181138971420047,0.104763805842626,722,1,test
0.194185,0.24048125,0.27433375,0.30264500000000005,0.40201624999999996,0.5962075,0.59360875,0.1756573478584239,-0.19243440050219718,-0.1945367959838664,-0.18878169586752416,0.1945367959838664,0.002184160789533664,724,1,test
0.10551125,0.12676874999999999,0.16454,0.1862375,0.3357275,0.39849625,0.36667875000000005,0.2487541699271035,-0.04406459936824315,-0.08548994771689146,-0.3421919273188845,0.08548994771689146,0.041581991047799444,723,1,test
0.047733750000000005,0.0658425,0.1103925,0.12692,0.2310075,0.22898625,0.18845125,0.17362863198069672,0.10145514904624119,0.004394081441323936,-0.35329525483304036,-0.004394081441323936,0.09710435693966166,940,2,train
0.05581874999999997,0.07350124999999999,0.1136925,0.12927125,0.20045500000000002,0.2129675,0.19138,0.12489927477840453,0.023160258782395717,-0.030265648337959306,-0.27618395817251457,0.030265648337959306,0.05338848391544405,955,2,train
0.034574999999999995,0.04637250000000001,0.08591749999999998,0.08704499999999998,0.2626875,0.2316125,0.14484999999999998,0.3055366864075163,0.28914517068981394,0.06286668015375282,-0.5070782117296081,-0.06286668015375282,0.2304678420825448,873,2,train
0.033365000000000006,0.04659250000000001,0.08710000000000001,0.09834749999999998,0.2546025,0.2178075,0.14146750000000002,0.26125339096050404,0.2856439518266972,0.0778878516542834,-0.4901998083127867,-0.0778878516542834,0.21248347366223633,878,2,train
0.025115,0.03333749999999999,0.06356,0.059462499999999974,0.28477,0.18997750000000002,0.11020000000000002,0.40478849023231006,0.44198293541281614,0.19966929788993096,-0.635058708695777,-0.19966929788993096,0.2657677540788367,875,2,train
0.025279999999999997,0.031907500000000005,0.06284499999999998,0.06122250000000001,0.2780325,0.21159250000000002,0.11473749999999999,0.3854917415582002,0.41575222140183826,0.13569568547357672,-0.6312751648319412,-0.13569568547357672,0.2968007844819662,976,2,train
0.02448249999999999,0.02990000000000001,0.06372499999999998,0.0563825,0.30748499999999995,0.22182249999999998,0.11718499999999998,0.4416060512264953,0.4481126521769845,0.161838817700486,-0.6566633441987016,-0.161838817700486,0.30865836301556754,980,2,train
0.027205000000000007,0.03512499999999999,0.066585,0.07370749999999998,0.270085,0.22614,0.13305250000000002,0.33884070074211864,0.33991504139406525,0.08855861756259763,-0.6044494608964268,-0.08855861756259763,0.25915769399416744,983,2,train
0.024166249999999986,0.029556249999999992,0.055639999999999995,0.05128125,0.29555,0.221575,0.11428375000000002,0.4420143813291533,0.4422921489506415,0.1430505197002659,-0.6831344856060821,-0.1430505197002659,0.319453490492655,1307,2,train
0.025169999999999998,0.030120000000000008,0.058609999999999995,0.053027500000000005,0.2956875,0.21585500000000002,0.11437999999999998,0.43708268114362697,0.4421406231900846,0.15606230176378302,-0.6691481029360918,-0.15606230176378302,0.30728117855466575,1315,2,train
0.0263525,0.030092499999999994,0.052876250000000014,0.0492875,0.20492375,0.17239125,0.10179875000000002,0.3051798887019541,0.3362159606810715,0.08622106197739288,-0.5897885958107059,-0.08622106197739288,0.2574583318137057,986,2,train
0.024551249999999997,0.028978749999999998,0.050318749999999995,0.04844875,0.19598625,0.16570875,0.10366874999999998,0.2905795884764747,0.30807929118486266,0.08371003193298225,-0.5914110553987942,-0.08371003193298225,0.23030876743603318,971,2,train
0.04924624999999999,0.058005,0.090675,0.0928475,0.290215,0.27386625,0.16665750000000001,0.3493817544542888,0.27044197232269396,0.028982970095176933,-0.5238782850691801,-0.028982970095176933,0.2433665608267431,484,2,train
0.0441725,0.0502775,0.08158625,0.08327749999999998,0.28918375,0.244235,0.1469125,0.3646249293881607,0.32623818709745844,0.08426541061783074,-0.5599091080723899,-0.08426541061783074,0.24881278801475148,478,2,train
0.06785000000000002,0.0842675,0.12793749999999998,0.15133999999999997,0.32197749999999997,0.33396750000000003,0.21954,0.2669529078722068,0.1891674784286749,-0.018278971560115643,-0.4312814642765856,0.018278971560115643,0.20673161610276286,466,2,train
0.08008749999999998,0.09534999999999999,0.13429000000000002,0.1666025,0.2957425,0.33473749999999997,0.23213499999999998,0.20430537911351657,0.1204967061486804,-0.06184970181449047,-0.37544255376047153,0.06184970181449047,0.1809974906173787,463,2,train
0.08701750000000003,0.103215,0.13923999999999997,0.16368749999999999,0.31139,0.31056500000000004,0.19446000000000002,0.24302727552442493,0.23115548087377677,0.0013264625254238082,-0.38202072653840186,-0.0013264625254238082,0.22989950992525124,465,2,train
0.026187500000000002,0.03309000000000001,0.05891249999999998,0.049589999999999995,0.2610925,0.19556,0.11649749999999998,0.4034898117642121,0.3829418151963771,0.14350627665456772,-0.6318026280839363,-0.14350627665456772,0.253358755998494,712,2,train
0.021595000000000003,0.028167499999999984,0.04978250000000001,0.04268749999999999,0.217175,0.17026000000000002,0.09933750000000002,0.3456447131884295,0.3722996722088384,0.12109127982758393,-0.627038011668524,-0.12109127982758393,0.26306809224862987,719,2,train
0.021485000000000004,0.020962499999999995,0.03971749999999999,0.023052500000000004,0.3480475,0.14080749999999997,0.05745499999999998,0.6112864014896808,0.7166232020764361,0.4239293860142579,-0.7951465449434579,-0.4239293860142579,0.4204148540445118,553,2,train
0.021485000000000004,0.020962499999999995,0.03971749999999999,0.023052500000000004,0.3480475,0.14080749999999997,0.05745499999999998,0.6112864014896808,0.7166232020764361,0.4239293860142579,-0.7951465449434579,-0.4239293860142579,0.4204148540445118,552,2,train
0.038067500000000004,0.049534999999999996,0.10431499999999999,0.1489475,0.33910999999999997,0.3234075,0.20273750000000001,0.2554186427906564,0.25168059278671573,0.023701260721414836,-0.5295032981902238,-0.023701260721414836,0.22934742323884097,1023,2,train
0.06701125,0.08865375,0.17269375,0.28965125,0.39321625,0.4938525,0.29223625,0.10498351095413448,0.14731874199889855,-0.11344808392810594,-0.3896776872647594,0.11344808392810594,0.2564802638378937,1028,2,train
0.016177499999999984,0.023464999999999986,0.06215749999999998,0.03517999999999999,0.28669500000000003,0.15411750000000002,0.07090249999999998,0.47570997607406634,0.6034508071225332,0.30075712462781795,-0.6436459535190375,-0.30075712462781795,0.3698115723046842,685,2,train
0.018184999999999993,0.025018749999999992,0.06240499999999999,0.037256250000000005,0.3004175,0.15767875,0.073185,0.49232660914838994,0.6082199664081477,0.31159117761824073,-0.6560025907985311,-0.31159117761824073,0.3659896800602087,678,2,train
0.021842499999999987,0.02470249999999999,0.049425,0.03438250000000001,0.24495,0.15153250000000001,0.08693499999999998,0.41582039947431865,0.4761137140877112,0.23561569552250095,-0.664203821656051,-0.23561569552250095,0.27088596978623936,1375,2,train
0.022474999999999995,0.025637500000000008,0.05129499999999998,0.037544999999999995,0.24893749999999998,0.15659250000000002,0.08591749999999998,0.4122555802254615,0.4868375864180019,0.2277143491233693,-0.6582981522653278,-0.2277143491233693,0.29143128118428124,1384,2,train
0.02250250000000001,0.02593999999999999,0.05214750000000001,0.0382875,0.2741275,0.16654750000000001,0.08787,0.4503161034214782,0.5145270340264781,0.24412548930617803,-0.6803463336142824,-0.24412548930617803,0.3092456297227982,1378,2,train
0.026091249999999996,0.028855000000000006,0.0567675,0.042893749999999994,0.37484625,0.216185,0.11052999999999999,0.5861586721959462,0.5445595040960494,0.2684481573520859,-0.7369523097908719,-0.2684481573520859,0.3233858255666254,1322,2,train
0.02198,0.024620000000000003,0.04882,0.034217499999999984,0.31551500000000005,0.1638525,0.0753025,0.5263130814192807,0.6146411048635233,0.31638043880738687,-0.732004885613515,-0.31638043880738687,0.3702619639982439,1365,2,train
0.022640000000000007,0.025362499999999996,0.044818750000000004,0.0368575,0.23549,0.15255,0.08491374999999998,0.3921153491200069,0.4699578266484085,0.21374085145861255,-0.6802186874294863,-0.21374085145861255,0.2848276842254871,1132,2,train
0.024991250000000007,0.02610499999999999,0.0418075,0.03772375,0.19518875,0.15058375,0.08990500000000001,0.3211621515508441,0.36929518798640787,0.12900100499605957,-0.6471885103667252,-0.12900100499605957,0.25231429744634615,1164,2,train
0.034052499999999986,0.037544999999999995,0.06446750000000001,0.05445749999999999,0.33685499999999996,0.23436250000000003,0.11787249999999999,0.5108446920704407,0.4815686317629789,0.1794281512733765,-0.6787247164063813,-0.1794281512733765,0.33071670901528816,1056,2,train
0.031082499999999985,0.03465750000000001,0.056052500000000005,0.048545000000000005,0.3141675,0.229385,0.12447249999999999,0.49353635481068925,0.43246169979937993,0.15597849333781003,-0.6971935605855977,-0.15597849333781003,0.2964823410553684,1045,2,train
0.03727,0.040624999999999994,0.060012500000000024,0.059352499999999975,0.279875,0.2740175,0.170865,0.4141104294478528,0.24184674091493988,0.010575156731676201,-0.6468684491191937,-0.010575156731676201,0.231864593460071,1074,2,train
0.02844250000000001,0.03506999999999999,0.07615499999999997,0.057042499999999996,0.37518999999999997,0.21373750000000002,0.1076975,0.5468631825744971,0.5539437239522663,0.27414664793204585,-0.6625419579257553,-0.27414664793204585,0.32989562430973607,636,2,train
0.028689999999999993,0.033997499999999986,0.07461499999999999,0.0567125,0.35800250000000006,0.21585500000000002,0.10827500000000001,0.5218783046100204,0.5355769900970988,0.24770522298654282,-0.6550532514288027,-0.24770522298654282,0.33190386573288494,614,2,train
0.02250250000000001,0.02890999999999999,0.06405499999999997,0.04678499999999999,0.35181500000000004,0.1915175,0.09510249999999998,0.5386557886557886,0.574406909552658,0.2950265261143039,-0.6919470026691035,-0.2950265261143039,0.336386155885842,717,2,train
0.023107500000000003,0.030202499999999993,0.06889499999999998,0.050854999999999984,0.34810250000000004,0.19366250000000002,0.10068500000000002,0.5208604388932259,0.5513021196000334,0.2850682491486161,-0.6695663643067405,-0.2850682491486161,0.31587664240396124,701,2,train
0.023451249999999993,0.029844999999999997,0.06588374999999999,0.04982375,0.354785,0.1947075,0.09735750000000001,0.5331900530810062,0.56935037073489,0.29131880780902375,-0.6867666067422408,-0.29131880780902375,0.3333162138565045,729,2,train
0.027548749999999997,0.030670000000000003,0.052367499999999984,0.0431275,0.29896,0.23280875,0.1392675,0.4817212096106048,0.36440547432555015,0.12439852849570418,-0.701887839693733,-0.12439852849570418,0.25140344217079164,1594,2,train
0.025197499999999984,0.028854999999999992,0.0472525,0.04043250000000001,0.3014625,0.21104250000000002,0.12230000000000002,0.4915282323211399,0.42278988820388774,0.17642754704832148,-0.7289907230833204,-0.17642754704832148,0.266220178945079,1546,2,train
0.0872925,0.1048925,0.164705,0.17677749999999998,0.358855,0.2999225,0.17587000000000003,0.27877659977600194,0.34220393660292664,0.08945736610615876,-0.3708266483306593,-0.08945736610615876,0.26072815355433293,468,2,test
0.11198750000000002,0.132035,0.192425,0.20554250000000002,0.3832475,0.35618750000000005,0.218495,0.2731838474025974,0.2737923613505777,0.03659550873301909,-0.33147753279859643,-0.03659550873301909,0.23959751688976097,469,2,test
0.01628750000000001,0.02162249999999999,0.043292499999999984,0.037132499999999985,0.2333175,0.15392499999999998,0.07783249999999997,0.37904468412943,0.4997107504419092,0.2050201101377045,-0.6869780557463577,-0.2050201101377045,0.328328101571686,1215,2,test
0.01628750000000001,0.02162249999999999,0.043292499999999984,0.037132499999999985,0.2333175,0.15392499999999998,0.07783249999999997,0.37904468412943,0.4997107504419092,0.2050201101377045,-0.6869780557463577,-0.2050201101377045,0.328328101571686,1210,2,test
0.022749999999999992,0.028634999999999994,0.04288,0.027590000000000003,0.04334750000000001,0.031852500000000006,0.02302499999999999,0.03962655601659753,0.30618855700779724,0.15285904255319152,-0.0054217042126932765,-0.15285904255319152,0.16085827524941945,233,3,train
0.0236025,0.02935,0.0399375,0.027782499999999988,0.043333750000000004,0.03325499999999999,0.023891250000000003,0.03927465170224888,0.2892153216809223,0.13159569780157024,-0.040785385111908413,-0.13159569780157024,0.1638558960561715,233,3,train
0.025197499999999998,0.029817499999999997,0.04160124999999999,0.02870375,0.04341624999999999,0.03134374999999999,0.02284625,0.03707759265932967,0.31043199396340304,0.1614834135901552,-0.021348545887611346,-0.1614834135901552,0.1568093744233252,233,3,train
0.019669999999999993,0.022062499999999985,0.034355,0.019669999999999993,0.0352625,0.026682499999999998,0.01942250000000001,0.039462145571470354,0.28965895583798096,0.13850996852046177,-0.013035515495385579,-0.13850996852046177,0.15746665220691872,233,3,train
0.018020000000000008,0.022584999999999994,0.0387825,0.01988999999999999,0.03831499999999999,0.026599999999999985,0.019394999999999996,0.04660934413000528,0.32784612718766243,0.18046676423014724,0.006063750445864128,-0.18046676423014724,0.1566474616806173,233,3,train
0.01775874999999999,0.0220625,0.03750375,0.019862500000000005,0.035248749999999995,0.02599499999999999,0.018391249999999998,0.03889522273510926,0.3142710663683818,0.15109705071946128,0.030995498436479942,-0.15109705071946128,0.17130868230589416,233,3,train
0.01170874999999999,0.015311249999999998,0.025169999999999998,0.01357875,0.018968750000000006,0.014664999999999997,0.011543749999999992,0.0136717796332336,0.24334289225727213,0.12795926710521452,0.1404944634816344,-0.12795926710521452,0.11909190632899345,233,3,train
0.011928750000000002,0.016122499999999998,0.028744999999999993,0.014142500000000002,0.021099999999999994,0.017181249999999995,0.01209375,0.01765797959212159,0.27132366785916007,0.1023673469387755,0.15337546393820847,-0.1023673469387755,0.1737830913748931,233,3,train
0.014939999999999995,0.017456250000000006,0.026476249999999993,0.01465124999999999,0.023547499999999985,0.013331249999999989,0.009151249999999986,0.022682176086605936,0.4402691234374406,0.27702267566010247,0.058547190084709946,-0.27702267566010247,0.1859223840765043,233,3,train
0.015311249999999998,0.0173325,0.02627,0.014486249999999992,0.023437499999999986,0.012767500000000001,0.00871124999999999,0.022826407102483893,0.4580660212294415,0.2947106753210879,0.056983352612785115,-0.2947106753210879,0.18884944421812316,233,3,train
0.015270000000000006,0.01716749999999999,0.026228749999999995,0.014912499999999995,0.02313499999999999,0.012671249999999995,0.008821249999999989,0.020893603342976515,0.44791707412478027,0.292232501309129,0.0626725076599733,-0.292232501309129,0.1791322554379439,233,3,train
0.01394999999999999,0.0173325,0.032663750000000005,0.0172775,0.024606249999999996,0.022694999999999993,0.0174975,0.018353488884603718,0.16883888014725523,0.04040590893475339,0.1406932076130611,-0.04040590893475339,0.12931517074080973,233,3,train
0.011997499999999994,0.016534999999999994,0.03260874999999999,0.016534999999999994,0.02402875,0.022708749999999986,0.0173325,0.018748881947406825,0.16189670283175678,0.028242845680663622,0.15148973736481997,-0.028242845680663622,0.13426778634533104,233,3,train
0.014829999999999996,0.020247499999999988,0.034492499999999995,0.02105875,0.032663750000000005,0.022502499999999995,0.017359999999999987,0.02880624726955003,0.30592968340038523,0.18419323408787094,0.027231270358306043,-0.18419323408787094,0.12900595798055844,422,3,train
0.014692499999999997,0.018831249999999994,0.03358499999999999,0.01960125,0.03053249999999999,0.02156749999999999,0.017291249999999994,0.02714070149325065,0.2768760291696072,0.1720729366602688,0.047607907357585695,-0.1720729366602688,0.11004599993566436,422,3,train
0.003197500000000006,0.008518749999999992,0.025568749999999987,0.012629999999999988,0.02435875,0.01851499999999999,0.014706250000000004,0.028296191127004478,0.24708818635607305,0.13630134989358314,0.02423514095438364,-0.13630134989358314,0.11464800391315759,422,3,train
0.0032662499999999983,0.00935749999999999,0.025940000000000005,0.013028749999999992,0.024441249999999998,0.018845,0.01546249999999999,0.027634978557920263,0.22501018074742374,0.12928470357215044,0.0297481702022083,-0.12928470357215044,0.09859360198207422,422,3,train
0.00938499999999999,0.01520125,0.0281125,0.014788750000000003,0.02935,0.020742499999999997,0.014554999999999998,0.036255452012023515,0.33697756519758576,0.1718321105953986,-0.021535784207091624,-0.1718321105953986,0.17529570082867058,422,3,train
0.008408750000000006,0.015022499999999994,0.027700000000000002,0.014967499999999995,0.029459999999999986,0.020481250000000006,0.015022499999999994,0.035993825727047936,0.3245658404990726,0.17978624884238942,-0.03079076277116837,-0.17978624884238942,0.15375136429250466,422,3,train
0.015050000000000008,0.01931250000000001,0.030917499999999987,0.019449999999999995,0.036142499999999994,0.021540000000000004,0.014444999999999986,0.0414001009425855,0.4289103039288365,0.2531530360161226,-0.07791529973158379,-0.2531530360161226,0.19716548561900848,422,3,train
0.01485750000000001,0.019697499999999993,0.0325675,0.021127499999999994,0.03604624999999999,0.021828750000000008,0.015173749999999986,0.03674279367143475,0.4075068332682548,0.24565874730021567,-0.05070047913136929,-0.24565874730021567,0.179852712654551,422,3,train
0.013427500000000009,0.01901,0.03204499999999999,0.02093500000000001,0.0354825,0.022227499999999983,0.014389999999999986,0.03570753570753569,0.4229284675923609,0.22968289724484528,-0.05090518677575818,-0.22968289724484528,0.21403700416467547,422,3,train
0.021815,0.030037499999999995,0.06457750000000001,0.04937,0.1542,0.08861249999999998,0.06301000000000001,0.2139145464136205,0.4198241333271948,0.27011583011583024,-0.40965135811497977,-0.27011583011583024,0.16885686491121024,437,3,train
0.02099000000000001,0.0294875,0.06058999999999998,0.042440000000000005,0.1433375,0.06548500000000002,0.0324025,0.21434329980020325,0.6312450210538295,0.3728166265608351,-0.4057692071937332,-0.3728166265608351,0.3379645000638489,436,3,train
0.02910249999999999,0.0368025,0.064825,0.049191250000000006,0.048696249999999996,0.026847499999999996,0.018460000000000004,-0.0011588977594643535,0.4502373196835736,0.2892198229502772,0.14207692392393492,-0.2892198229502772,0.18512387573801228,440,3,train
0.028800000000000006,0.03590874999999999,0.06240499999999999,0.04745875000000001,0.04593249999999999,0.02439999999999999,0.01649375,-0.003595001975631764,0.4715764602230631,0.3061529165037501,0.1520479981539172,-0.3061529165037501,0.19333639003515185,440,3,train
0.023877499999999996,0.028469999999999995,0.05245,0.04832500000000001,0.2378825,0.16016750000000002,0.08809,0.36056535475906515,0.45952495992760123,0.1952392915462881,-0.6386901225319246,-0.1952392915462881,0.29033362536882074,1266,3,train
0.022529999999999994,0.024152499999999993,0.042137499999999994,0.0383425,0.1082475,0.0718375,0.04810500000000001,0.15102724669367965,0.38465966326090073,0.20218230280145486,-0.4396050137979187,-0.20218230280145486,0.1978656439543947,1263,3,train
